company_name,count,selected_datetime,polygon
lyft,91,2019-08-19 11:00:08,"POLYGON ((-86.78931040998357 36.15440114829094, -86.77138559001646 36.15440114829094, -86.77138559001646 36.16887285170906, -86.78931040998357 36.16887285170906, -86.78931040998357 36.15440114829094))"
spin,69,2019-08-19 11:00:08,"POLYGON ((-86.78931040998357 36.15440114829094, -86.77138559001646 36.15440114829094, -86.77138559001646 36.16887285170906, -86.78931040998357 36.16887285170906, -86.78931040998357 36.15440114829094))"
uber,9,2019-08-19 11:00:08,"POLYGON ((-86.78931040998357 36.15440114829094, -86.77138559001646 36.15440114829094, -86.77138559001646 36.16887285170906, -86.78931040998357 36.16887285170906, -86.78931040998357 36.15440114829094))"
bird,325,2019-08-19 12:00:09,"POLYGON ((-86.79239201594233 36.15095414829094, -86.77446798405767 36.15095414829094, -86.77446798405767 36.16542585170905, -86.79239201594233 36.16542585170905, -86.79239201594233 36.15095414829094))"
lime,45,2019-08-19 12:00:09,"POLYGON ((-86.79239201594233 36.15095414829094, -86.77446798405767 36.15095414829094, -86.77446798405767 36.16542585170905, -86.79239201594233 36.16542585170905, -86.79239201594233 36.15095414829094))"
lyft,77,2019-08-19 12:00:09,"POLYGON ((-86.79239201594233 36.15095414829094, -86.77446798405767 36.15095414829094, -86.77446798405767 36.16542585170905, -86.79239201594233 36.16542585170905, -86.79239201594233 36.15095414829094))"
spin,90,2019-08-19 12:00:09,"POLYGON ((-86.79239201594233 36.15095414829094, -86.77446798405767 36.15095414829094, -86.77446798405767 36.16542585170905, -86.79239201594233 36.16542585170905, -86.79239201594233 36.15095414829094))"
uber,13,2019-08-19 12:00:09,"POLYGON ((-86.79239201594233 36.15095414829094, -86.77446798405767 36.15095414829094, -86.77446798405767 36.16542585170905, -86.79239201594233 36.16542585170905, -86.79239201594233 36.15095414829094))"
bird,352,2019-08-19 12:00:09,"POLYGON ((-86.79097009012716 36.15160314829094, -86.77304590987286 36.15160314829094, -86.77304590987286 36.16607485170906, -86.79097009012716 36.16607485170906, -86.79097009012716 36.15160314829094))"
lime,50,2019-08-19 12:00:09,"POLYGON ((-86.79097009012716 36.15160314829094, -86.77304590987286 36.15160314829094, -86.77304590987286 36.16607485170906, -86.79097009012716 36.16607485170906, -86.79097009012716 36.15160314829094))"
lyft,98,2019-08-19 12:00:09,"POLYGON ((-86.79097009012716 36.15160314829094, -86.77304590987286 36.15160314829094, -86.77304590987286 36.16607485170906, -86.79097009012716 36.16607485170906, -86.79097009012716 36.15160314829094))"
spin,91,2019-08-19 12:00:09,"POLYGON ((-86.79097009012716 36.15160314829094, -86.77304590987286 36.15160314829094, -86.77304590987286 36.16607485170906, -86.79097009012716 36.16607485170906, -86.79097009012716 36.15160314829094))"
uber,17,2019-08-19 12:00:09,"POLYGON ((-86.79097009012716 36.15160314829094, -86.77304590987286 36.15160314829094, -86.77304590987286 36.16607485170906, -86.79097009012716 36.16607485170906, -86.79097009012716 36.15160314829094))"
bird,329,2019-08-20 10:00:09,"POLYGON ((-86.78739128537377 36.15331114829094, -86.76946671462625 36.15331114829094, -86.76946671462625 36.16778285170906, -86.78739128537377 36.16778285170906, -86.78739128537377 36.15331114829094))"
lime,74,2019-08-20 10:00:09,"POLYGON ((-86.78739128537377 36.15331114829094, -86.76946671462625 36.15331114829094, -86.76946671462625 36.16778285170906, -86.78739128537377 36.16778285170906, -86.78739128537377 36.15331114829094))"
lyft,87,2019-08-20 10:00:09,"POLYGON ((-86.78739128537377 36.15331114829094, -86.76946671462625 36.15331114829094, -86.76946671462625 36.16778285170906, -86.78739128537377 36.16778285170906, -86.78739128537377 36.15331114829094))"
spin,73,2019-08-20 10:00:09,"POLYGON ((-86.78739128537377 36.15331114829094, -86.76946671462625 36.15331114829094, -86.76946671462625 36.16778285170906, -86.78739128537377 36.16778285170906, -86.78739128537377 36.15331114829094))"
uber,44,2019-08-20 10:00:09,"POLYGON ((-86.78739128537377 36.15331114829094, -86.76946671462625 36.15331114829094, -86.76946671462625 36.16778285170906, -86.78739128537377 36.16778285170906, -86.78739128537377 36.15331114829094))"
bird,309,2019-08-20 10:00:09,"POLYGON ((-86.78726046611732 36.15489214829094, -86.76933553388271 36.15489214829094, -86.76933553388271 36.16936385170906, -86.78726046611732 36.16936385170906, -86.78726046611732 36.15489214829094))"
lime,79,2019-08-20 10:00:09,"POLYGON ((-86.78726046611732 36.15489214829094, -86.76933553388271 36.15489214829094, -86.76933553388271 36.16936385170906, -86.78726046611732 36.16936385170906, -86.78726046611732 36.15489214829094))"
lyft,89,2019-08-20 10:00:09,"POLYGON ((-86.78726046611732 36.15489214829094, -86.76933553388271 36.15489214829094, -86.76933553388271 36.16936385170906, -86.78726046611732 36.16936385170906, -86.78726046611732 36.15489214829094))"
spin,73,2019-08-20 10:00:09,"POLYGON ((-86.78726046611732 36.15489214829094, -86.76933553388271 36.15489214829094, -86.76933553388271 36.16936385170906, -86.78726046611732 36.16936385170906, -86.78726046611732 36.15489214829094))"
uber,43,2019-08-20 10:00:09,"POLYGON ((-86.78726046611732 36.15489214829094, -86.76933553388271 36.15489214829094, -86.76933553388271 36.16936385170906, -86.78726046611732 36.16936385170906, -86.78726046611732 36.15489214829094))"
bird,329,2019-08-20 10:00:09,"POLYGON ((-86.7873852505071 36.15300614829094, -86.76946074949291 36.15300614829094, -86.76946074949291 36.16747785170906, -86.7873852505071 36.16747785170906, -86.7873852505071 36.15300614829094))"
lime,74,2019-08-20 10:00:09,"POLYGON ((-86.7873852505071 36.15300614829094, -86.76946074949291 36.15300614829094, -86.76946074949291 36.16747785170906, -86.7873852505071 36.16747785170906, -86.7873852505071 36.15300614829094))"
lyft,82,2019-08-20 10:00:09,"POLYGON ((-86.7873852505071 36.15300614829094, -86.76946074949291 36.15300614829094, -86.76946074949291 36.16747785170906, -86.7873852505071 36.16747785170906, -86.7873852505071 36.15300614829094))"
spin,74,2019-08-20 10:00:09,"POLYGON ((-86.7873852505071 36.15300614829094, -86.76946074949291 36.15300614829094, -86.76946074949291 36.16747785170906, -86.7873852505071 36.16747785170906, -86.7873852505071 36.15300614829094))"
uber,44,2019-08-20 10:00:09,"POLYGON ((-86.7873852505071 36.15300614829094, -86.76946074949291 36.15300614829094, -86.76946074949291 36.16747785170906, -86.7873852505071 36.16747785170906, -86.7873852505071 36.15300614829094))"
bird,323,2019-08-20 10:00:09,"POLYGON ((-86.78638110955963 36.15177314829093, -86.76845689044036 36.15177314829093, -86.76845689044036 36.16624485170906, -86.78638110955963 36.16624485170906, -86.78638110955963 36.15177314829093))"
lime,73,2019-08-20 10:00:09,"POLYGON ((-86.78638110955963 36.15177314829093, -86.76845689044036 36.15177314829093, -86.76845689044036 36.16624485170906, -86.78638110955963 36.16624485170906, -86.78638110955963 36.15177314829093))"
lyft,78,2019-08-20 10:00:09,"POLYGON ((-86.78638110955963 36.15177314829093, -86.76845689044036 36.15177314829093, -86.76845689044036 36.16624485170906, -86.78638110955963 36.16624485170906, -86.78638110955963 36.15177314829093))"
spin,79,2019-08-20 10:00:09,"POLYGON ((-86.78638110955963 36.15177314829093, -86.76845689044036 36.15177314829093, -86.76845689044036 36.16624485170906, -86.78638110955963 36.16624485170906, -86.78638110955963 36.15177314829093))"
uber,43,2019-08-20 10:00:09,"POLYGON ((-86.78638110955963 36.15177314829093, -86.76845689044036 36.15177314829093, -86.76845689044036 36.16624485170906, -86.78638110955963 36.16624485170906, -86.78638110955963 36.15177314829093))"
bird,307,2019-08-20 11:00:08,"POLYGON ((-86.79003192221452 36.15013414829095, -86.77210807778548 36.15013414829095, -86.77210807778548 36.16460585170907, -86.79003192221452 36.16460585170907, -86.79003192221452 36.15013414829095))"
lime,71,2019-08-20 11:00:08,"POLYGON ((-86.79003192221452 36.15013414829095, -86.77210807778548 36.15013414829095, -86.77210807778548 36.16460585170907, -86.79003192221452 36.16460585170907, -86.79003192221452 36.15013414829095))"
lyft,63,2019-08-20 11:00:08,"POLYGON ((-86.79003192221452 36.15013414829095, -86.77210807778548 36.15013414829095, -86.77210807778548 36.16460585170907, -86.79003192221452 36.16460585170907, -86.79003192221452 36.15013414829095))"
spin,71,2019-08-20 11:00:08,"POLYGON ((-86.79003192221452 36.15013414829095, -86.77210807778548 36.15013414829095, -86.77210807778548 36.16460585170907, -86.79003192221452 36.16460585170907, -86.79003192221452 36.15013414829095))"
uber,47,2019-08-20 11:00:08,"POLYGON ((-86.79003192221452 36.15013414829095, -86.77210807778548 36.15013414829095, -86.77210807778548 36.16460585170907, -86.79003192221452 36.16460585170907, -86.79003192221452 36.15013414829095))"
bird,335,2019-08-20 11:00:08,"POLYGON ((-86.78825823701783 36.15288814829095, -86.77033376298218 36.15288814829095, -86.77033376298218 36.16735985170907, -86.78825823701783 36.16735985170907, -86.78825823701783 36.15288814829095))"
lime,70,2019-08-20 11:00:08,"POLYGON ((-86.78825823701783 36.15288814829095, -86.77033376298218 36.15288814829095, -86.77033376298218 36.16735985170907, -86.78825823701783 36.16735985170907, -86.78825823701783 36.15288814829095))"
lyft,85,2019-08-20 11:00:08,"POLYGON ((-86.78825823701783 36.15288814829095, -86.77033376298218 36.15288814829095, -86.77033376298218 36.16735985170907, -86.78825823701783 36.16735985170907, -86.78825823701783 36.15288814829095))"
spin,75,2019-08-20 11:00:08,"POLYGON ((-86.78825823701783 36.15288814829095, -86.77033376298218 36.15288814829095, -86.77033376298218 36.16735985170907, -86.78825823701783 36.16735985170907, -86.78825823701783 36.15288814829095))"
uber,50,2019-08-20 11:00:08,"POLYGON ((-86.78825823701783 36.15288814829095, -86.77033376298218 36.15288814829095, -86.77033376298218 36.16735985170907, -86.78825823701783 36.16735985170907, -86.78825823701783 36.15288814829095))"
bird,316,2019-08-20 12:00:08,"POLYGON ((-86.7868734513692 36.15476314829095, -86.7689485486308 36.15476314829095, -86.7689485486308 36.16923485170906, -86.7868734513692 36.16923485170906, -86.7868734513692 36.15476314829095))"
lime,65,2019-08-20 12:00:08,"POLYGON ((-86.7868734513692 36.15476314829095, -86.7689485486308 36.15476314829095, -86.7689485486308 36.16923485170906, -86.7868734513692 36.16923485170906, -86.7868734513692 36.15476314829095))"
lyft,90,2019-08-20 12:00:08,"POLYGON ((-86.7868734513692 36.15476314829095, -86.7689485486308 36.15476314829095, -86.7689485486308 36.16923485170906, -86.7868734513692 36.16923485170906, -86.7868734513692 36.15476314829095))"
spin,77,2019-08-20 12:00:08,"POLYGON ((-86.7868734513692 36.15476314829095, -86.7689485486308 36.15476314829095, -86.7689485486308 36.16923485170906, -86.7868734513692 36.16923485170906, -86.7868734513692 36.15476314829095))"
uber,50,2019-08-20 12:00:08,"POLYGON ((-86.7868734513692 36.15476314829095, -86.7689485486308 36.15476314829095, -86.7689485486308 36.16923485170906, -86.7868734513692 36.16923485170906, -86.7868734513692 36.15476314829095))"
bird,329,2019-08-20 12:00:08,"POLYGON ((-86.78756225713742 36.15306414829094, -86.76963774286257 36.15306414829094, -86.76963774286257 36.16753585170906, -86.78756225713742 36.16753585170906, -86.78756225713742 36.15306414829094))"
lime,64,2019-08-20 12:00:08,"POLYGON ((-86.78756225713742 36.15306414829094, -86.76963774286257 36.15306414829094, -86.76963774286257 36.16753585170906, -86.78756225713742 36.16753585170906, -86.78756225713742 36.15306414829094))"
lyft,85,2019-08-20 12:00:08,"POLYGON ((-86.78756225713742 36.15306414829094, -86.76963774286257 36.15306414829094, -86.76963774286257 36.16753585170906, -86.78756225713742 36.16753585170906, -86.78756225713742 36.15306414829094))"
spin,75,2019-08-20 12:00:08,"POLYGON ((-86.78756225713742 36.15306414829094, -86.76963774286257 36.15306414829094, -86.76963774286257 36.16753585170906, -86.78756225713742 36.16753585170906, -86.78756225713742 36.15306414829094))"
uber,53,2019-08-20 12:00:08,"POLYGON ((-86.78756225713742 36.15306414829094, -86.76963774286257 36.15306414829094, -86.76963774286257 36.16753585170906, -86.78756225713742 36.16753585170906, -86.78756225713742 36.15306414829094))"
bird,313,2019-08-20 12:00:08,"POLYGON ((-86.78720645422734 36.15478814829095, -86.76928154577266 36.15478814829095, -86.76928154577266 36.16925985170908, -86.78720645422734 36.16925985170908, -86.78720645422734 36.15478814829095))"
lime,65,2019-08-20 12:00:08,"POLYGON ((-86.78720645422734 36.15478814829095, -86.76928154577266 36.15478814829095, -86.76928154577266 36.16925985170908, -86.78720645422734 36.16925985170908, -86.78720645422734 36.15478814829095))"
lyft,90,2019-08-20 12:00:08,"POLYGON ((-86.78720645422734 36.15478814829095, -86.76928154577266 36.15478814829095, -86.76928154577266 36.16925985170908, -86.78720645422734 36.16925985170908, -86.78720645422734 36.15478814829095))"
spin,78,2019-08-20 12:00:08,"POLYGON ((-86.78720645422734 36.15478814829095, -86.76928154577266 36.15478814829095, -86.76928154577266 36.16925985170908, -86.78720645422734 36.16925985170908, -86.78720645422734 36.15478814829095))"
uber,51,2019-08-20 12:00:08,"POLYGON ((-86.78720645422734 36.15478814829095, -86.76928154577266 36.15478814829095, -86.76928154577266 36.16925985170908, -86.78720645422734 36.16925985170908, -86.78720645422734 36.15478814829095))"
bird,316,2019-08-20 12:00:08,"POLYGON ((-86.78502237374313 36.15408414829095, -86.76709762625687 36.15408414829095, -86.76709762625687 36.16855585170907, -86.78502237374313 36.16855585170907, -86.78502237374313 36.15408414829095))"
lime,58,2019-08-20 12:00:08,"POLYGON ((-86.78502237374313 36.15408414829095, -86.76709762625687 36.15408414829095, -86.76709762625687 36.16855585170907, -86.78502237374313 36.16855585170907, -86.78502237374313 36.15408414829095))"
lyft,92,2019-08-20 12:00:08,"POLYGON ((-86.78502237374313 36.15408414829095, -86.76709762625687 36.15408414829095, -86.76709762625687 36.16855585170907, -86.78502237374313 36.16855585170907, -86.78502237374313 36.15408414829095))"
spin,79,2019-08-20 12:00:08,"POLYGON ((-86.78502237374313 36.15408414829095, -86.76709762625687 36.15408414829095, -86.76709762625687 36.16855585170907, -86.78502237374313 36.16855585170907, -86.78502237374313 36.15408414829095))"
uber,52,2019-08-20 12:00:08,"POLYGON ((-86.78502237374313 36.15408414829095, -86.76709762625687 36.15408414829095, -86.76709762625687 36.16855585170907, -86.78502237374313 36.16855585170907, -86.78502237374313 36.15408414829095))"
bird,355,2019-08-20 13:00:08,"POLYGON ((-86.78604133796057 36.15377114829094, -86.76811666203943 36.15377114829094, -86.76811666203943 36.16824285170906, -86.78604133796057 36.16824285170906, -86.78604133796057 36.15377114829094))"
lime,59,2019-08-20 13:00:08,"POLYGON ((-86.78604133796057 36.15377114829094, -86.76811666203943 36.15377114829094, -86.76811666203943 36.16824285170906, -86.78604133796057 36.16824285170906, -86.78604133796057 36.15377114829094))"
lyft,92,2019-08-20 13:00:08,"POLYGON ((-86.78604133796057 36.15377114829094, -86.76811666203943 36.15377114829094, -86.76811666203943 36.16824285170906, -86.78604133796057 36.16824285170906, -86.78604133796057 36.15377114829094))"
spin,77,2019-08-20 13:00:08,"POLYGON ((-86.78604133796057 36.15377114829094, -86.76811666203943 36.15377114829094, -86.76811666203943 36.16824285170906, -86.78604133796057 36.16824285170906, -86.78604133796057 36.15377114829094))"
uber,56,2019-08-20 13:00:08,"POLYGON ((-86.78604133796057 36.15377114829094, -86.76811666203943 36.15377114829094, -86.76811666203943 36.16824285170906, -86.78604133796057 36.16824285170906, -86.78604133796057 36.15377114829094))"
bird,324,2019-08-20 13:00:08,"POLYGON ((-86.78306245491331 36.15479414829094, -86.7651375450867 36.15479414829094, -86.7651375450867 36.16926585170906, -86.78306245491331 36.16926585170906, -86.78306245491331 36.15479414829094))"
lime,54,2019-08-20 13:00:08,"POLYGON ((-86.78306245491331 36.15479414829094, -86.7651375450867 36.15479414829094, -86.7651375450867 36.16926585170906, -86.78306245491331 36.16926585170906, -86.78306245491331 36.15479414829094))"
lyft,91,2019-08-20 13:00:08,"POLYGON ((-86.78306245491331 36.15479414829094, -86.7651375450867 36.15479414829094, -86.7651375450867 36.16926585170906, -86.78306245491331 36.16926585170906, -86.78306245491331 36.15479414829094))"
spin,69,2019-08-20 13:00:08,"POLYGON ((-86.78306245491331 36.15479414829094, -86.7651375450867 36.15479414829094, -86.7651375450867 36.16926585170906, -86.78306245491331 36.16926585170906, -86.78306245491331 36.15479414829094))"
uber,47,2019-08-20 13:00:08,"POLYGON ((-86.78306245491331 36.15479414829094, -86.7651375450867 36.15479414829094, -86.7651375450867 36.16926585170906, -86.78306245491331 36.16926585170906, -86.78306245491331 36.15479414829094))"
bird,348,2019-08-20 13:00:08,"POLYGON ((-86.787677267083 36.15315114829095, -86.76975273291701 36.15315114829095, -86.76975273291701 36.16762285170906, -86.787677267083 36.16762285170906, -86.787677267083 36.15315114829095))"
lime,58,2019-08-20 13:00:08,"POLYGON ((-86.787677267083 36.15315114829095, -86.76975273291701 36.15315114829095, -86.76975273291701 36.16762285170906, -86.787677267083 36.16762285170906, -86.787677267083 36.15315114829095))"
lyft,89,2019-08-20 13:00:08,"POLYGON ((-86.787677267083 36.15315114829095, -86.76975273291701 36.15315114829095, -86.76975273291701 36.16762285170906, -86.787677267083 36.16762285170906, -86.787677267083 36.15315114829095))"
spin,73,2019-08-20 13:00:08,"POLYGON ((-86.787677267083 36.15315114829095, -86.76975273291701 36.15315114829095, -86.76975273291701 36.16762285170906, -86.787677267083 36.16762285170906, -86.787677267083 36.15315114829095))"
uber,57,2019-08-20 13:00:08,"POLYGON ((-86.787677267083 36.15315114829095, -86.76975273291701 36.15315114829095, -86.76975273291701 36.16762285170906, -86.787677267083 36.16762285170906, -86.787677267083 36.15315114829095))"
bird,355,2019-08-20 13:00:08,"POLYGON ((-86.78599232584263 36.15366514829093, -86.76806767415736 36.15366514829093, -86.76806767415736 36.16813685170906, -86.78599232584263 36.16813685170906, -86.78599232584263 36.15366514829093))"
lime,59,2019-08-20 13:00:08,"POLYGON ((-86.78599232584263 36.15366514829093, -86.76806767415736 36.15366514829093, -86.76806767415736 36.16813685170906, -86.78599232584263 36.16813685170906, -86.78599232584263 36.15366514829093))"
lyft,92,2019-08-20 13:00:08,"POLYGON ((-86.78599232584263 36.15366514829093, -86.76806767415736 36.15366514829093, -86.76806767415736 36.16813685170906, -86.78599232584263 36.16813685170906, -86.78599232584263 36.15366514829093))"
spin,77,2019-08-20 13:00:08,"POLYGON ((-86.78599232584263 36.15366514829093, -86.76806767415736 36.15366514829093, -86.76806767415736 36.16813685170906, -86.78599232584263 36.16813685170906, -86.78599232584263 36.15366514829093))"
uber,56,2019-08-20 13:00:08,"POLYGON ((-86.78599232584263 36.15366514829093, -86.76806767415736 36.15366514829093, -86.76806767415736 36.16813685170906, -86.78599232584263 36.16813685170906, -86.78599232584263 36.15366514829093))"
bird,314,2019-08-20 14:00:08,"POLYGON ((-86.78522822512906 36.15278414829095, -86.76730377487095 36.15278414829095, -86.76730377487095 36.16725585170907, -86.78522822512906 36.16725585170907, -86.78522822512906 36.15278414829095))"
lime,58,2019-08-20 14:00:08,"POLYGON ((-86.78522822512906 36.15278414829095, -86.76730377487095 36.15278414829095, -86.76730377487095 36.16725585170907, -86.78522822512906 36.16725585170907, -86.78522822512906 36.15278414829095))"
lyft,75,2019-08-20 14:00:08,"POLYGON ((-86.78522822512906 36.15278414829095, -86.76730377487095 36.15278414829095, -86.76730377487095 36.16725585170907, -86.78522822512906 36.16725585170907, -86.78522822512906 36.15278414829095))"
spin,77,2019-08-20 14:00:08,"POLYGON ((-86.78522822512906 36.15278414829095, -86.76730377487095 36.15278414829095, -86.76730377487095 36.16725585170907, -86.78522822512906 36.16725585170907, -86.78522822512906 36.15278414829095))"
uber,62,2019-08-20 14:00:08,"POLYGON ((-86.78522822512906 36.15278414829095, -86.76730377487095 36.15278414829095, -86.76730377487095 36.16725585170907, -86.78522822512906 36.16725585170907, -86.78522822512906 36.15278414829095))"
bird,315,2019-08-20 14:00:08,"POLYGON ((-86.78601807846776 36.15150114829094, -86.76809392153226 36.15150114829094, -86.76809392153226 36.16597285170907, -86.78601807846776 36.16597285170907, -86.78601807846776 36.15150114829094))"
lime,58,2019-08-20 14:00:08,"POLYGON ((-86.78601807846776 36.15150114829094, -86.76809392153226 36.15150114829094, -86.76809392153226 36.16597285170907, -86.78601807846776 36.16597285170907, -86.78601807846776 36.15150114829094))"
lyft,70,2019-08-20 14:00:08,"POLYGON ((-86.78601807846776 36.15150114829094, -86.76809392153226 36.15150114829094, -86.76809392153226 36.16597285170907, -86.78601807846776 36.16597285170907, -86.78601807846776 36.15150114829094))"
spin,80,2019-08-20 14:00:08,"POLYGON ((-86.78601807846776 36.15150114829094, -86.76809392153226 36.15150114829094, -86.76809392153226 36.16597285170907, -86.78601807846776 36.16597285170907, -86.78601807846776 36.15150114829094))"
uber,63,2019-08-20 14:00:08,"POLYGON ((-86.78601807846776 36.15150114829094, -86.76809392153226 36.15150114829094, -86.76809392153226 36.16597285170907, -86.78601807846776 36.16597285170907, -86.78601807846776 36.15150114829094))"
bird,319,2019-08-20 15:00:08,"POLYGON ((-86.7893282315307 36.15284014829093, -86.77140376846931 36.15284014829093, -86.77140376846931 36.16731185170906, -86.7893282315307 36.16731185170906, -86.7893282315307 36.15284014829093))"
lime,73,2019-08-20 15:00:08,"POLYGON ((-86.7893282315307 36.15284014829093, -86.77140376846931 36.15284014829093, -86.77140376846931 36.16731185170906, -86.7893282315307 36.16731185170906, -86.7893282315307 36.15284014829093))"
lyft,69,2019-08-20 15:00:08,"POLYGON ((-86.7893282315307 36.15284014829093, -86.77140376846931 36.15284014829093, -86.77140376846931 36.16731185170906, -86.7893282315307 36.16731185170906, -86.7893282315307 36.15284014829093))"
spin,77,2019-08-20 15:00:08,"POLYGON ((-86.7893282315307 36.15284014829093, -86.77140376846931 36.15284014829093, -86.77140376846931 36.16731185170906, -86.7893282315307 36.16731185170906, -86.7893282315307 36.15284014829093))"
uber,59,2019-08-20 15:00:08,"POLYGON ((-86.7893282315307 36.15284014829093, -86.77140376846931 36.15284014829093, -86.77140376846931 36.16731185170906, -86.7893282315307 36.16731185170906, -86.7893282315307 36.15284014829093))"
bird,341,2019-08-20 15:00:08,"POLYGON ((-86.7863131201904 36.15186614829094, -86.76838887980959 36.15186614829094, -86.76838887980959 36.16633785170906, -86.7863131201904 36.16633785170906, -86.7863131201904 36.15186614829094))"
lime,76,2019-08-20 15:00:08,"POLYGON ((-86.7863131201904 36.15186614829094, -86.76838887980959 36.15186614829094, -86.76838887980959 36.16633785170906, -86.7863131201904 36.16633785170906, -86.7863131201904 36.15186614829094))"
lyft,68,2019-08-20 15:00:08,"POLYGON ((-86.7863131201904 36.15186614829094, -86.76838887980959 36.15186614829094, -86.76838887980959 36.16633785170906, -86.7863131201904 36.16633785170906, -86.7863131201904 36.15186614829094))"
spin,83,2019-08-20 15:00:08,"POLYGON ((-86.7863131201904 36.15186614829094, -86.76838887980959 36.15186614829094, -86.76838887980959 36.16633785170906, -86.7863131201904 36.16633785170906, -86.7863131201904 36.15186614829094))"
uber,58,2019-08-20 15:00:08,"POLYGON ((-86.7863131201904 36.15186614829094, -86.76838887980959 36.15186614829094, -86.76838887980959 36.16633785170906, -86.7863131201904 36.16633785170906, -86.7863131201904 36.15186614829094))"
bird,305,2019-08-20 16:00:09,"POLYGON ((-86.78566728823172 36.15333614829093, -86.76774271176829 36.15333614829093, -86.76774271176829 36.16780785170906, -86.78566728823172 36.16780785170906, -86.78566728823172 36.15333614829093))"
lime,77,2019-08-20 16:00:09,"POLYGON ((-86.78566728823172 36.15333614829093, -86.76774271176829 36.15333614829093, -86.76774271176829 36.16780785170906, -86.78566728823172 36.16780785170906, -86.78566728823172 36.15333614829093))"
lyft,72,2019-08-20 16:00:09,"POLYGON ((-86.78566728823172 36.15333614829093, -86.76774271176829 36.15333614829093, -86.76774271176829 36.16780785170906, -86.78566728823172 36.16780785170906, -86.78566728823172 36.15333614829093))"
spin,81,2019-08-20 16:00:09,"POLYGON ((-86.78566728823172 36.15333614829093, -86.76774271176829 36.15333614829093, -86.76774271176829 36.16780785170906, -86.78566728823172 36.16780785170906, -86.78566728823172 36.15333614829093))"
uber,60,2019-08-20 16:00:09,"POLYGON ((-86.78566728823172 36.15333614829093, -86.76774271176829 36.15333614829093, -86.76774271176829 36.16780785170906, -86.78566728823172 36.16780785170906, -86.78566728823172 36.15333614829093))"
bird,308,2019-08-21 10:00:09,"POLYGON ((-86.78446230286445 36.15346414829094, -86.76653769713555 36.15346414829094, -86.76653769713555 36.16793585170906, -86.78446230286445 36.16793585170906, -86.78446230286445 36.15346414829094))"
lime,71,2019-08-21 10:00:09,"POLYGON ((-86.78446230286445 36.15346414829094, -86.76653769713555 36.15346414829094, -86.76653769713555 36.16793585170906, -86.78446230286445 36.16793585170906, -86.78446230286445 36.15346414829094))"
lyft,75,2019-08-21 10:00:09,"POLYGON ((-86.78446230286445 36.15346414829094, -86.76653769713555 36.15346414829094, -86.76653769713555 36.16793585170906, -86.78446230286445 36.16793585170906, -86.78446230286445 36.15346414829094))"
spin,72,2019-08-21 10:00:09,"POLYGON ((-86.78446230286445 36.15346414829094, -86.76653769713555 36.15346414829094, -86.76653769713555 36.16793585170906, -86.78446230286445 36.16793585170906, -86.78446230286445 36.15346414829094))"
uber,62,2019-08-21 10:00:09,"POLYGON ((-86.78446230286445 36.15346414829094, -86.76653769713555 36.15346414829094, -86.76653769713555 36.16793585170906, -86.78446230286445 36.16793585170906, -86.78446230286445 36.15346414829094))"
bird,310,2019-08-21 11:00:09,"POLYGON ((-86.78695649046904 36.15510514829094, -86.76903150953098 36.15510514829094, -86.76903150953098 36.16957685170907, -86.78695649046904 36.16957685170907, -86.78695649046904 36.15510514829094))"
lime,80,2019-08-21 11:00:09,"POLYGON ((-86.78695649046904 36.15510514829094, -86.76903150953098 36.15510514829094, -86.76903150953098 36.16957685170907, -86.78695649046904 36.16957685170907, -86.78695649046904 36.15510514829094))"
lyft,80,2019-08-21 11:00:09,"POLYGON ((-86.78695649046904 36.15510514829094, -86.76903150953098 36.15510514829094, -86.76903150953098 36.16957685170907, -86.78695649046904 36.16957685170907, -86.78695649046904 36.15510514829094))"
spin,75,2019-08-21 11:00:09,"POLYGON ((-86.78695649046904 36.15510514829094, -86.76903150953098 36.15510514829094, -86.76903150953098 36.16957685170907, -86.78695649046904 36.16957685170907, -86.78695649046904 36.15510514829094))"
uber,51,2019-08-21 11:00:09,"POLYGON ((-86.78695649046904 36.15510514829094, -86.76903150953098 36.15510514829094, -86.76903150953098 36.16957685170907, -86.78695649046904 36.16957685170907, -86.78695649046904 36.15510514829094))"
bird,324,2019-08-21 11:00:09,"POLYGON ((-86.78550922181391 36.15275514829094, -86.76758477818608 36.15275514829094, -86.76758477818608 36.16722685170906, -86.78550922181391 36.16722685170906, -86.78550922181391 36.15275514829094))"
lime,76,2019-08-21 11:00:09,"POLYGON ((-86.78550922181391 36.15275514829094, -86.76758477818608 36.15275514829094, -86.76758477818608 36.16722685170906, -86.78550922181391 36.16722685170906, -86.78550922181391 36.15275514829094))"
lyft,89,2019-08-21 11:00:09,"POLYGON ((-86.78550922181391 36.15275514829094, -86.76758477818608 36.15275514829094, -86.76758477818608 36.16722685170906, -86.78550922181391 36.16722685170906, -86.78550922181391 36.15275514829094))"
spin,82,2019-08-21 11:00:09,"POLYGON ((-86.78550922181391 36.15275514829094, -86.76758477818608 36.15275514829094, -86.76758477818608 36.16722685170906, -86.78550922181391 36.16722685170906, -86.78550922181391 36.15275514829094))"
uber,61,2019-08-21 11:00:09,"POLYGON ((-86.78550922181391 36.15275514829094, -86.76758477818608 36.15275514829094, -86.76758477818608 36.16722685170906, -86.78550922181391 36.16722685170906, -86.78550922181391 36.15275514829094))"
